#    Z       m        H              D           He3            He4          C12         C13P          N14P           O16             Mrem     C13           N14
  0.0500    3.80    0.109E-01   -0.378E-04   -0.228E-04   -0.130E-02    0.807E-02    0.000E+00    0.000E+00      -0.934E-02        0.81    0.346E-04   -0.351E-03
  0.0500    3.90    0.889E-02   -0.379E-04   -0.229E-04   -0.413E-03    0.859E-02    0.139E-12    0.274E-14      -0.939E-02        0.82    0.341E-04   -0.354E-03
  0.0500    4.00    0.104E-01   -0.382E-04   -0.231E-04   -0.311E-02    0.769E-02    0.233E-06    0.460E-08      -0.942E-02        0.82    0.348E-04   -0.351E-03
  0.0500    4.10    0.158E-01   -0.383E-04   -0.231E-04   -0.759E-02    0.607E-02    0.243E-04    0.695E-06      -0.939E-02        0.83    0.404E-04   -0.332E-03
  0.0500    4.20    0.177E-01   -0.383E-04   -0.231E-04   -0.871E-02    0.521E-02    0.952E-04    0.457E-05      -0.934E-02        0.85    0.562E-04   -0.320E-03
  0.0500    4.30    0.186E-01   -0.382E-04   -0.231E-04   -0.904E-02    0.487E-02    0.793E-04    0.360E-05      -0.929E-02        0.88    0.533E-04   -0.317E-03
  0.0500    4.40    0.220E-01   -0.384E-04   -0.232E-04   -0.115E-01    0.148E-02    0.443E-03    0.141E-02      -0.931E-02        0.88    0.223E-03    0.141E-03
  0.0500    4.50    0.289E-01   -0.385E-04   -0.233E-04   -0.132E-01   -0.175E-02    0.791E-03    0.276E-02      -0.927E-02        0.89    0.385E-03    0.594E-03
  0.0500    4.60    0.343E-01   -0.390E-04   -0.236E-04   -0.197E-01   -0.504E-02    0.478E-04    0.396E-02      -0.948E-02        0.86    0.664E-04    0.205E-02
  0.0500    4.70    0.385E-01   -0.391E-04   -0.236E-04   -0.211E-01   -0.519E-02    0.296E-04    0.268E-02      -0.971E-02        0.87    0.502E-04    0.240E-02
  0.0500    4.80    0.418E-01   -0.391E-04   -0.236E-04   -0.239E-01   -0.530E-02    0.233E-04    0.156E-02      -0.974E-02        0.89    0.332E-04    0.253E-02
  0.0500    4.90    0.395E-01   -0.392E-04   -0.237E-04   -0.211E-01   -0.532E-02    0.227E-04    0.130E-02      -0.986E-02        0.90    0.296E-04    0.263E-02
  0.0500    5.00    0.361E-01   -0.394E-04   -0.238E-04   -0.191E-01   -0.535E-02    0.250E-04    0.130E-02      -0.101E-01        0.90    0.274E-04    0.272E-02
  0.0500    5.10    0.340E-01   -0.394E-04   -0.238E-04   -0.145E-01   -0.535E-02    0.263E-04    0.131E-02      -0.102E-01        0.91    0.268E-04    0.282E-02
  0.0500    5.20    0.309E-01   -0.396E-04   -0.239E-04   -0.127E-01   -0.536E-02    0.277E-04    0.132E-02      -0.103E-01        0.91    0.262E-04    0.290E-02
  0.0500    5.30    0.271E-01   -0.397E-04   -0.240E-04   -0.103E-01   -0.536E-02    0.289E-04    0.133E-02      -0.105E-01        0.92    0.259E-04    0.299E-02
  0.0500    5.40    0.253E-01   -0.397E-04   -0.240E-04   -0.799E-02   -0.535E-02    0.302E-04    0.134E-02      -0.106E-01        0.93    0.255E-04    0.308E-02
  0.0500    5.50    0.225E-01   -0.399E-04   -0.241E-04   -0.454E-02   -0.537E-02    0.313E-04    0.135E-02      -0.107E-01        0.93    0.250E-04    0.315E-02
  0.0500    5.60    0.208E-01   -0.399E-04   -0.241E-04   -0.244E-02   -0.537E-02    0.323E-04    0.136E-02      -0.108E-01        0.94    0.247E-04    0.323E-02
  0.0500    5.70    0.182E-01   -0.401E-04   -0.242E-04   -0.963E-03   -0.538E-02    0.335E-04    0.137E-02      -0.110E-01        0.94    0.243E-04    0.330E-02
  0.0500    5.80    0.167E-01   -0.401E-04   -0.243E-04    0.273E-02   -0.538E-02    0.345E-04    0.138E-02      -0.111E-01        0.95    0.239E-04    0.337E-02
  0.0500    5.90    0.152E-01   -0.402E-04   -0.243E-04    0.461E-02   -0.537E-02    0.356E-04    0.138E-02      -0.112E-01        0.96    0.236E-04    0.344E-02
  0.0500    6.00    0.128E-01   -0.403E-04   -0.244E-04    0.589E-02   -0.538E-02    0.365E-04    0.139E-02      -0.113E-01        0.96    0.231E-04    0.352E-02
  0.0500    6.10    0.115E-01   -0.404E-04   -0.244E-04    0.766E-02   -0.539E-02    0.348E-04    0.132E-02      -0.113E-01        0.97    0.241E-04    0.354E-02
  0.0500    6.20    0.915E-02   -0.405E-04   -0.245E-04    0.885E-02   -0.541E-02    0.329E-04    0.125E-02      -0.114E-01        0.97    0.250E-04    0.355E-02
  0.0500    6.30    0.951E-02   -0.405E-04   -0.245E-04    0.121E-01   -0.541E-02    0.313E-04    0.118E-02      -0.114E-01        0.98    0.260E-04    0.358E-02
  0.0500    6.40    0.730E-02   -0.407E-04   -0.246E-04    0.132E-01   -0.543E-02    0.295E-04    0.111E-02      -0.115E-01        0.98    0.266E-04    0.359E-02
  0.0500    6.50    0.614E-02   -0.407E-04   -0.246E-04    0.147E-01   -0.543E-02    0.280E-04    0.105E-02      -0.115E-01        0.99    0.276E-04    0.361E-02
  0.0500    6.60    0.405E-02   -0.408E-04   -0.247E-04    0.157E-01   -0.545E-02    0.265E-04    0.985E-03      -0.116E-01        0.99    0.283E-04    0.363E-02
  0.0500    6.70    0.297E-02   -0.408E-04   -0.247E-04    0.172E-01   -0.545E-02    0.249E-04    0.925E-03      -0.116E-01        1.00    0.291E-04    0.365E-02
  0.0500    6.80    0.246E-02   -0.409E-04   -0.247E-04    0.196E-01   -0.547E-02    0.235E-04    0.866E-03      -0.117E-01        1.00    0.298E-04    0.367E-02
  0.0500    6.90    0.143E-02   -0.410E-04   -0.248E-04    0.210E-01   -0.547E-02    0.220E-04    0.810E-03      -0.117E-01        1.01    0.306E-04    0.368E-02
  0.0500    7.00   -0.469E-03   -0.411E-04   -0.248E-04    0.218E-01   -0.549E-02    0.207E-04    0.754E-03      -0.118E-01        1.01    0.312E-04    0.369E-02
  0.0500    7.10   -0.143E-02   -0.411E-04   -0.248E-04    0.231E-01   -0.549E-02    0.193E-04    0.694E-03      -0.117E-01        1.02    0.312E-04    0.367E-02
  0.0500    7.20   -0.323E-02   -0.412E-04   -0.249E-04    0.239E-01   -0.551E-02    0.179E-04    0.636E-03      -0.117E-01        1.02    0.312E-04    0.364E-02
  0.0500    7.30   -0.276E-02   -0.412E-04   -0.249E-04    0.252E-01   -0.551E-02    0.164E-04    0.579E-03      -0.117E-01        1.03    0.313E-04    0.361E-02
  0.0500    7.40   -0.450E-02   -0.413E-04   -0.250E-04    0.259E-01   -0.553E-02    0.151E-04    0.524E-03      -0.118E-01        1.03    0.313E-04    0.359E-02
  0.0500    7.50   -0.535E-02   -0.413E-04   -0.250E-04    0.271E-01   -0.553E-02    0.139E-04    0.471E-03      -0.117E-01        1.04    0.313E-04    0.356E-02
  0.0500    7.60   -0.701E-02   -0.414E-04   -0.250E-04    0.278E-01   -0.554E-02    0.126E-04    0.420E-03      -0.117E-01        1.04    0.313E-04    0.355E-02
  0.0500    7.70   -0.651E-02   -0.415E-04   -0.250E-04    0.289E-01   -0.555E-02    0.114E-04    0.369E-03      -0.117E-01        1.05    0.314E-04    0.352E-02
  0.0500    7.80   -0.812E-02   -0.415E-04   -0.251E-04    0.296E-01   -0.556E-02    0.102E-04    0.319E-03      -0.117E-01        1.05    0.313E-04    0.349E-02
  0.0500    7.90   -0.888E-02   -0.416E-04   -0.251E-04    0.307E-01   -0.556E-02    0.900E-05    0.271E-03      -0.117E-01        1.06    0.314E-04    0.348E-02
  0.0500    8.00   -0.104E-01   -0.416E-04   -0.252E-04    0.313E-01   -0.558E-02    0.786E-05    0.224E-03      -0.117E-01        1.06    0.314E-04    0.345E-02
